Year,Company,Region,Crop,Season,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Fertilizer_Cost,Pesticide_Cost,Irrigation_Cost,Labor_Cost,Storage_Transport_Cost,Total_Cost,Cost_Per_Hectare,Selling_Price_Per_Tonne,Revenue,Profit,Profit_Margin
2023,Bindisa Agriculture Private Limited,Punjab,Soybean,Kharif,300,636.0,2.12,767,29.3,2020882.5,1658527.5,1462650.0,3820530.0,826164.0,9788754.0,32629.18,49089.64,31221011.04,21432257.04,68.65
2023,Bindisa Agriculture Private Limited,Punjab,Maize,Kharif,734,1974.46,2.69,534,25.3,5857063.1,2014995.15,4124401.05,9494124.85,1356454.02,22847038.17,31126.76,28862.9,56988641.53,34141603.36,59.91
2023,Bindisa Agriculture Private Limited,Punjab,Cotton,Kharif,539,986.37,1.83,688,27.3,4390168.48,1455906.38,4102288.58,6106883.48,1169834.82,17225081.74,31957.48,73338.76,72339152.7,55114070.96,76.19
2023,Bindisa Agriculture Private Limited,Punjab,Mustard,Rabi,325,529.75,1.63,634,26.5,2671020.62,1772054.38,2750247.5,2710833.12,693972.5,10598128.12,32609.62,58908.45,31206751.39,20608623.27,66.04
2023,Bindisa Agriculture Private Limited,Punjab,Sugarcane,Annual,391,26779.59,68.49,508,27.3,3294869.03,1121759.45,3328397.28,3362404.5,34813467.0,45920897.26,117444.75,4237.57,113480387.2,67559489.94,59.53
2023,Bindisa Agriculture Private Limited,Punjab,Groundnut,Kharif,845,1766.05,2.09,722,30.5,5125939.0,3682974.75,5759435.5,9746737.0,1326303.55,25641389.8,30344.84,74208.81,131056468.9,105415079.1,80.43
2023,Bindisa Agriculture Private Limited,Haryana,Wheat,Rabi,310,1193.5,3.85,566,23.0,2162296.5,1143427.25,2581920.25,3931931.5,889157.5,10708733.0,34544.3,27389.38,32689225.03,21980492.03,67.24
2023,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,317,1014.4,3.2,350,22.1,2061229.1,1382825.33,2432467.8,3878978.43,1349152.0,11104652.66,35030.45,32686.29,33156972.58,22052319.92,66.51
2023,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,260,468.0,1.8,419,25.9,2018653.0,783510.0,1178131.5,2676355.5,385632.0,7042282.0,27085.7,51746.93,24217563.24,17175281.24,70.92
2023,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,311,889.46,2.86,414,25.5,3036751.73,1320840.33,1429037.23,2616536.3,615506.32,9018671.91,28998.95,29498.92,26238109.38,17219437.47,65.63
2023,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,607,868.01,1.43,427,32.3,4089662.5,1976422.35,4451039.95,7043142.4,709164.17,18269431.37,30097.91,69977.83,60741456.22,42472024.85,69.92
2023,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,312,421.2,1.35,632,28.4,3100024.2,1435161.0,1245207.6,3540318.6,522709.2,9843420.6,31549.42,58662.61,24708691.33,14865270.73,60.16
2023,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,577,34002.61,58.93,438,22.8,5670150.15,2429357.53,4023954.73,5217782.15,32710510.82,50051755.38,86744.81,4387.2,149176250.59,99124495.21,66.45
2023,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,638,1307.9,2.05,555,30.9,6144546.1,1949185.7,4572067.5,9244954.95,1502777.1,23413531.35,36698.33,72598.31,94951329.65,71537798.3,75.34
2023,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,243,894.24,3.68,662,20.3,2001566.7,606959.33,1197844.2,2812731.08,667103.04,7286204.35,29984.38,29538.73,26414713.92,19128509.57,72.42
2023,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,188,859.16,4.57,667,24.3,1116724.7,441715.4,938011.9,2432198.3,1037865.28,5966515.58,31736.78,34091.35,29289924.27,23323408.69,79.63
2023,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,408,860.88,2.11,690,33.7,2505997.2,1723810.2,3035785.2,3312174.6,969350.88,11547118.08,28301.76,47966.94,41293779.31,29746661.23,72.04
2023,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,148,525.4,3.55,887,36.5,1126779.5,755114.5,507821.3,1607949.7,613141.8,4610806.8,31154.1,27772.32,14591576.93,9980770.13,68.4
2023,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,531,849.6,1.6,867,29.7,4092138.23,1511703.9,4164340.95,8006046.3,724708.8,18498938.18,34837.93,70351.67,59770778.83,41271840.65,69.05
2023,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,506,708.4,1.4,647,28.5,4003611.15,2809780.05,4163532.45,4123862.05,770739.2,15871524.9,31366.65,57910.29,41023649.44,25152124.54,61.31
2023,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,788,49596.72,62.94,1044,36.6,5549509.7,3952903.5,6851699.4,10802672.3,56143487.04,83300271.94,105711.0,4255.42,211054874.22,127754602.28,60.53
2023,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,533,1247.22,2.34,858,20.3,4271435.35,2093277.55,4210713.33,6965403.9,1409358.6,18950188.73,35553.83,72568.67,90509096.6,71558907.87,79.06
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Wheat,Rabi,445,1642.05,3.69,882,29.2,4015390.75,1306626.8,2084273.2,5166601.3,1318566.15,13891458.2,31216.76,30748.18,50490048.97,36598590.77,72.49
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Rice,Kharif,940,4728.2,5.03,728,23.7,9268663.2,3785539.8,5268239.4,11239627.0,5952803.8,35514873.2,37781.78,35281.99,166820305.12,131305431.92,78.71
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Soybean,Kharif,403,753.61,1.87,1098,20.3,2874324.96,1014407.42,2313381.2,5113493.71,544106.42,11859713.71,29428.57,58394.3,44006528.42,32146814.71,73.05
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Maize,Kharif,737,2675.31,3.63,1065,31.8,7023668.96,2565548.59,2778954.31,7785564.82,1880742.93,22034479.61,29897.53,27435.68,73398949.06,51364469.45,69.98
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Cotton,Kharif,875,1303.75,1.49,990,36.0,9047797.5,2825908.75,6974205.0,9919017.5,941307.5,29708236.25,33952.27,79247.46,103318875.98,73610639.73,71.25
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Mustard,Rabi,367,612.89,1.67,997,30.7,3270553.53,1938468.31,2960137.59,4001848.74,623922.02,12794930.19,34863.57,70601.98,43271247.52,30476317.33,70.43
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Sugarcane,Annual,230,15890.7,69.09,1085,20.2,1997964.0,960716.9,1975764.4,2583916.6,15016711.5,22535073.4,97978.58,4141.0,65803388.7,43268315.3,65.75
2024,Bindisa Agriculture Private Limited,Madhya Pradesh,Groundnut,Kharif,949,2125.76,2.24,963,30.4,7748423.67,3889277.21,4972778.98,9850344.79,2098125.12,28558949.77,30093.73,77315.97,164355196.39,135796246.62,82.62
2024,Bindisa Agriculture Private Limited,Maharashtra,Wheat,Rabi,394,1367.18,3.47,763,36.3,3619748.92,1947979.34,1735818.22,3759855.32,1711709.36,12775111.16,32424.14,31233.43,42701720.83,29926609.67,70.08
2024,Bindisa Agriculture Private Limited,Maharashtra,Rice,Kharif,810,3871.8,4.78,1093,26.5,5337924.3,2256967.8,6817194.9,9611144.1,5199827.4,29223058.5,36077.85,39086.17,151333833.01,122110774.51,80.69
2024,Bindisa Agriculture Private Limited,Maharashtra,Soybean,Kharif,687,1470.18,2.14,786,28.0,4503793.38,3551034.3,2914989.09,7451937.09,1953869.22,20375623.08,29658.84,53732.58,78996564.46,58620941.38,74.21
2024,Bindisa Agriculture Private Limited,Maharashtra,Maize,Kharif,371,1187.2,3.2,1148,33.7,2290828.54,2100947.03,3000881.73,5571114.08,1024553.6,13988324.98,37704.38,28514.97,33852972.38,19864647.4,58.68
2024,Bindisa Agriculture Private Limited,Maharashtra,Cotton,Kharif,692,948.04,1.37,687,36.2,4940838.48,2524907.32,4904806.04,10873887.32,729990.8,23974429.96,34645.13,76161.43,72204082.1,48229652.14,66.8
2024,Bindisa Agriculture Private Limited,Maharashtra,Mustard,Rabi,157,219.8,1.4,940,22.8,1507587.79,791179.52,566466.99,1828007.52,209249.6,4902491.42,31226.06,68703.45,15101018.31,10198526.89,67.54
2024,Bindisa Agriculture Private Limited,Maharashtra,Sugarcane,Annual,922,81182.1,88.05,668,20.1,8348802.2,4987033.46,7266853.64,14383826.96,75174624.6,110161140.86,119480.63,4498.44,365192805.92,255031665.06,69.83
2024,Bindisa Agriculture Private Limited,Maharashtra,Groundnut,Kharif,171,306.09,1.79,752,34.5,1165334.22,753797.07,825246.0,2369107.53,228343.14,5341827.96,31238.76,69704.28,21335783.07,15993955.11,74.96
2024,Bindisa Agriculture Private Limited,Rajasthan,Wheat,Rabi,948,2976.72,3.14,436,21.4,9523323.6,3083341.56,6106485.12,11048740.92,2708815.2,32470706.4,34251.8,32276.09,96076882.62,63606176.22,66.2
2024,Bindisa Agriculture Private Limited,Rajasthan,Rice,Kharif,584,1915.52,3.28,375,35.0,5690168.96,3266358.72,4383328.8,6081776.0,2390568.96,21812201.44,37349.66,33761.93,64671652.15,42859450.71,66.27
2024,Bindisa Agriculture Private Limited,Rajasthan,Soybean,Kharif,677,1279.53,1.89,671,24.0,5351332.96,2146035.84,6143199.55,6004773.36,1656991.35,21302333.06,31465.78,57803.23,73960966.88,52658633.82,71.2
2024,Bindisa Agriculture Private Limited,Rajasthan,Maize,Kharif,725,2008.25,2.77,449,29.5,5006117.75,3850576.5,2852483.5,10339101.75,2608716.75,24656996.25,34009.65,29326.4,58894742.8,34237746.55,58.13
2024,Bindisa Agriculture Private Limited,Rajasthan,Cotton,Kharif,234,322.92,1.38,461,29.1,2096010.54,1246372.92,1851431.4,1975058.28,247679.64,7416552.78,31694.67,75456.69,24366474.33,16949921.55,69.56
2024,Bindisa Agriculture Private Limited,Rajasthan,Mustard,Rabi,531,674.37,1.27,451,30.8,5425981.02,1293441.66,3265299.54,7820668.89,740458.26,18545849.37,34926.27,61842.83,41704949.27,23159099.9,55.53
2024,Bindisa Agriculture Private Limited,Rajasthan,Sugarcane,Annual,473,26502.19,56.03,440,35.2,3026376.98,1263893.84,3127896.97,7239756.92,23692957.86,38350882.57,81080.09,3921.87,103938143.9,65587261.33,63.1
2024,Bindisa Agriculture Private Limited,Rajasthan,Groundnut,Kharif,414,596.16,1.44,427,37.2,3203051.76,1707733.44,3680460.0,6112718.28,574102.08,15278065.56,36903.54,72664.52,43319680.24,28041614.68,64.73
2024,Bindisa Agriculture Private Limited,Gujarat,Wheat,Rabi,940,3487.4,3.71,642,20.3,6028690.0,4402734.4,7520940.0,10700029.4,3588534.6,32240928.4,34298.86,33648.21,117344767.55,85103839.15,72.52
2024,Bindisa Agriculture Private Limited,Gujarat,Rice,Kharif,941,4168.63,4.43,605,32.2,9517537.48,2872948.28,5044390.47,10722168.04,4785587.24,32942631.51,35008.11,33356.17,139049530.95,106106899.44,76.31
2024,Bindisa Agriculture Private Limited,Gujarat,Soybean,Kharif,749,1557.92,2.08,682,29.3,5191813.34,2721469.03,6285727.84,10486359.52,1227640.96,25913010.69,34596.81,49427.72,77004433.54,51091422.85,66.35
2024,Bindisa Agriculture Private Limited,Gujarat,Maize,Kharif,661,1745.04,2.64,506,34.1,6217954.29,1757010.71,5378484.29,8578543.93,2064382.32,23996375.54,36303.14,28371.32,49509088.25,25512712.71,51.53
2024,Bindisa Agriculture Private Limited,Gujarat,Cotton,Kharif,870,1444.2,1.66,634,33.0,7693418.7,2855061.6,7487907.3,10059009.6,1421092.8,29516490.0,33927.0,75664.47,109274627.57,79758137.57,72.99
2024,Bindisa Agriculture Private Limited,Gujarat,Mustard,Rabi,340,479.4,1.41,572,20.7,2073503.6,1561820.6,1211199.0,5376341.8,330306.6,10553171.6,31038.74,59919.83,28725566.5,18172394.9,63.26
2024,Bindisa Agriculture Private Limited,Gujarat,Sugarcane,Annual,693,55703.34,80.38,581,28.1,7034719.23,4018582.26,5197929.66,6510173.67,39605074.74,62366479.56,89994.92,4590.45,255703397.1,193336917.54,75.61
2024,Bindisa Agriculture Private Limited,Gujarat,Groundnut,Kharif,467,868.62,1.86,608,34.1,3272670.62,1762070.39,2701524.95,6971772.95,738327.0,15446365.91,33075.73,73852.22,64149515.34,48703149.43,75.92
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Wheat,Rabi,487,1680.15,3.45,967,34.1,4534768.68,1938347.66,1634669.07,6254170.88,2049783.0,16411739.29,33699.67,28875.95,48515927.39,32104188.1,66.17
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Rice,Kharif,384,1532.16,3.99,1032,35.6,3534704.64,1409395.2,2704673.28,4053596.16,1876896.0,13579265.28,35362.67,38417.12,58861174.58,45281909.3,76.93
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Soybean,Kharif,609,1120.56,1.84,894,31.1,5031162.15,3259234.02,2051909.79,7018877.25,1309934.64,18671117.85,30658.65,55445.39,62129886.22,43458768.37,69.95
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Maize,Kharif,944,3776.0,4.0,689,30.5,9088709.28,3055945.12,5930859.36,13175691.2,3232256.0,34483460.96,36529.09,28854.87,108955989.12,74472528.16,68.35
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Cotton,Kharif,849,1400.85,1.65,651,22.3,6027305.7,2757034.11,3216360.09,11188792.71,1616580.9,24806073.51,29217.99,76227.69,106783559.54,81977486.03,76.77
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Mustard,Rabi,797,1251.29,1.57,871,23.9,6898074.85,2080050.45,6668307.72,7512474.18,1545343.15,24704250.35,30996.55,68373.36,85554901.63,60850651.28,71.12
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Sugarcane,Annual,326,27729.56,85.06,1037,28.1,2818234.14,1350947.26,2707690.8,2775176.06,22460943.6,32112991.86,98506.11,4212.44,116809107.73,84696115.87,72.51
2024,Bindisa Agriculture Private Limited,Uttar Pradesh,Groundnut,Kharif,888,1731.6,1.95,814,24.5,5868863.04,2827294.32,4668926.4,10572750.0,1331600.4,25269434.16,28456.57,78145.69,135317076.8,110047642.64,81.33
2024,Bindisa Agriculture Private Limited,Punjab,Wheat,Rabi,807,2937.48,3.64,839,27.5,5384772.06,2052854.67,6940555.08,11094434.25,2664294.36,28136910.42,34866.06,32752.62,96210166.2,68073255.78,70.75
2024,Bindisa Agriculture Private Limited,Punjab,Rice,Kharif,301,1240.12,4.12,830,21.2,3114353.69,1366615.25,1107818.46,2850205.12,917688.8,9356681.32,31085.32,38670.3,47955812.44,38599131.12,80.49
2024,Bindisa Agriculture Private Limited,Punjab,Soybean,Kharif,577,1217.47,2.11,814,28.2,5202809.0,2787533.16,3993705.5,8505493.53,1348956.76,21838497.95,37848.35,52768.94,64244601.38,42406103.43,66.01
2024,Bindisa Agriculture Private Limited,Punjab,Maize,Kharif,618,2020.86,3.27,753,25.5,5736541.74,2212520.34,2129325.18,7851739.44,2030964.3,19961091.0,32299.5,25664.74,51864846.48,31903755.48,61.51
2024,Bindisa Agriculture Private Limited,Punjab,Cotton,Kharif,326,570.5,1.75,705,30.8,2496954.62,1079764.16,2399659.92,4526894.68,676613.0,11179886.38,34294.13,72854.36,41563412.38,30383526.0,73.1
2024,Bindisa Agriculture Private Limited,Punjab,Mustard,Rabi,660,1069.2,1.62,832,32.8,4502810.4,2681401.8,4071975.6,7880756.4,1389960.0,20526904.2,31101.37,72180.38,77175262.3,56648358.1,73.4
2024,Bindisa Agriculture Private Limited,Punjab,Sugarcane,Annual,814,49035.36,60.24,477,29.2,6703029.52,3602723.3,4979718.26,10378117.42,65069922.72,90733511.22,111466.23,4360.71,213828984.71,123095473.49,57.57
2024,Bindisa Agriculture Private Limited,Punjab,Groundnut,Kharif,834,1901.52,2.28,737,28.0,6768160.2,3860711.1,3916847.64,9346204.32,2460566.88,26352490.14,31597.71,65570.22,124683084.73,98330594.59,78.86
2024,Bindisa Agriculture Private Limited,Haryana,Wheat,Rabi,690,2470.2,3.58,694,31.4,5848426.2,2394051.6,3748811.4,6234874.5,2606061.0,20832224.7,30191.63,30789.0,76054987.8,55222763.1,72.61
2024,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,840,2326.8,2.77,442,36.6,5582564.4,3237738.0,7040880.0,7333183.2,1647374.4,24841740.0,29573.5,37833.02,88029870.94,63188130.94,71.78
2024,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,899,1833.96,2.04,645,34.0,8551557.7,2270900.97,7658724.84,10869269.6,2551038.36,31901491.47,35485.53,56079.92,102848330.08,70946838.61,68.98
2024,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,557,1381.36,2.48,375,33.0,5673975.19,2088215.28,4945363.49,8149840.19,1892463.2,22749857.35,40843.55,29155.57,40274338.18,17524480.83,43.51
2024,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,747,978.57,1.31,493,32.1,5478684.75,2707561.26,3663840.78,10954523.43,786770.28,23591380.5,31581.5,84427.68,82618394.82,59027014.32,71.45
2024,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,207,331.2,1.6,605,34.0,1855740.51,980053.92,1013966.73,1830765.96,288806.4,5969333.52,28837.36,72810.82,24114943.58,18145610.06,75.25
2024,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,383,22708.07,59.29,556,34.8,3464698.43,2104696.07,3140262.96,4686560.35,22685361.93,36081579.74,94207.78,4096.0,93012254.72,56930674.98,61.21
2024,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,613,980.8,1.6,360,33.8,5774208.67,2899949.75,2617350.62,6868793.73,685579.2,18845881.97,30743.69,68921.23,67597942.38,48752060.41,72.12
2024,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,683,2745.66,4.02,1034,29.3,5933084.4,3236306.71,2760966.03,10335190.15,2429909.1,24695456.39,36157.33,29603.43,81280953.61,56585497.22,69.62
2024,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,479,2112.39,4.41,659,31.0,4510766.95,1814648.39,1976464.17,6468981.22,2511631.71,17282492.44,36080.36,35139.34,74227990.42,56945497.98,76.72
2024,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,756,1292.76,1.71,562,21.1,7639674.84,3130951.32,6587383.32,8573871.6,1325079.0,27256960.08,36054.18,49510.3,64004935.43,36747975.35,57.41
2024,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,761,2625.45,3.45,580,25.3,6710201.21,4252468.0,6940221.07,7527834.83,2817107.85,28247832.96,37119.36,27291.72,71653046.27,43405213.31,60.58
2024,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,474,862.68,1.82,661,23.0,4777313.28,1739722.2,2861210.94,4048315.5,636657.84,14063219.76,29669.24,81601.67,70396128.68,56332908.92,80.02
2024,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,490,681.1,1.39,948,23.5,3936669.8,1604289.4,3420160.8,5975946.9,709706.2,15646773.1,31932.19,72341.11,49271530.02,33624756.92,68.24
2024,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,337,26683.66,79.18,631,28.2,3384972.91,1341320.66,1209499.74,4555097.57,17798001.22,28288892.1,83943.3,3927.43,104798206.79,76509314.69,73.01
2024,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,926,1787.18,1.93,736,33.3,7916966.64,3231702.96,5447324.64,9116507.04,1856880.02,27569381.3,29772.55,73602.09,131540183.21,103970801.91,79.04
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Wheat,Rabi,307,1028.45,3.35,995,35.2,2762553.31,1402471.17,2217147.86,3308362.48,859784.2,10550319.02,34365.86,29700.14,30545108.98,19994789.96,65.46
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Rice,Kharif,541,2337.12,4.32,769,23.2,4600009.39,2248071.4,3830969.77,5135704.88,2465661.6,18280417.04,33790.05,38397.63,89739869.03,71459451.99,79.63
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Soybean,Kharif,541,1087.41,2.01,849,29.8,4875327.0,2226017.53,2964466.3,7243627.53,1126556.76,18435995.12,34077.62,61121.76,66464413.04,48028417.92,72.26
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Maize,Kharif,195,705.9,3.62,826,32.8,1309562.47,782096.25,1265200.95,2913244.42,969906.6,7240010.69,37128.26,31889.42,22510741.58,15270730.89,67.84
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Cotton,Kharif,606,848.4,1.4,1032,24.6,5965518.54,1733235.75,4101592.83,7382388.96,836522.4,20019258.48,33035.08,76919.53,65258529.25,45239270.77,69.32
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Mustard,Rabi,600,804.0,1.34,1034,26.1,6255981.0,2565039.0,5368356.0,8092773.0,785508.0,23067657.0,38446.1,64091.27,51529381.08,28461724.08,55.23
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Sugarcane,Annual,593,42790.88,72.16,760,35.9,4928304.4,1602478.72,3371833.58,7675522.18,27856862.88,45435001.76,76618.89,4674.91,200043512.82,154608511.06,77.29
2025,Bindisa Agriculture Private Limited,Madhya Pradesh,Groundnut,Kharif,630,1348.2,2.14,1050,32.3,4388299.65,3028813.2,3079348.65,8209111.05,1105524.0,19811096.55,31446.19,67505.94,91011508.31,71200411.76,78.23
2025,Bindisa Agriculture Private Limited,Maharashtra,Wheat,Rabi,780,2355.6,3.02,1166,31.3,5069009.4,3204286.8,5498777.7,10190329.5,2657116.8,26619520.2,34127.59,29576.4,69670167.84,43050647.64,61.79
2025,Bindisa Agriculture Private Limited,Maharashtra,Rice,Kharif,503,2082.42,4.14,1016,34.9,4094344.55,1962507.31,3562542.77,8242927.59,1555567.74,19417889.96,38604.15,35251.84,73409136.65,53991246.69,73.55
2025,Bindisa Agriculture Private Limited,Maharashtra,Soybean,Kharif,919,1672.58,1.82,739,32.7,6951205.72,2381923.94,5184400.65,14365261.2,1622402.6,30505194.11,33193.9,57680.53,96475300.87,65970106.76,68.38
2025,Bindisa Agriculture Private Limited,Maharashtra,Maize,Kharif,161,615.02,3.82,738,29.9,1334651.36,923712.54,1090967.4,1531122.88,845037.48,5725491.66,35562.06,29927.27,18405869.6,12680377.94,68.89
2025,Bindisa Agriculture Private Limited,Maharashtra,Cotton,Kharif,526,699.58,1.33,1167,26.8,3660423.48,1446323.79,2142855.62,7897024.73,952128.38,16098756.0,30606.0,88097.54,61631277.03,45532521.03,73.88
2025,Bindisa Agriculture Private Limited,Maharashtra,Mustard,Rabi,346,498.24,1.44,970,26.0,3633550.14,1534681.27,1677093.14,4867938.01,656182.08,12369444.64,35749.84,69841.78,34797968.47,22428523.83,64.45
2025,Bindisa Agriculture Private Limited,Maharashtra,Sugarcane,Annual,125,9525.0,76.2,746,23.4,1047561.88,360310.0,1051506.88,1609066.88,7867650.0,11936095.64,95488.77,4217.8,40174545.0,28238449.36,70.29
2025,Bindisa Agriculture Private Limited,Maharashtra,Groundnut,Kharif,177,392.94,2.22,868,20.2,1856453.88,733411.01,1244540.98,1865996.83,287632.08,5988034.78,33830.7,72065.1,28317260.39,22329225.61,78.85
2025,Bindisa Agriculture Private Limited,Rajasthan,Wheat,Rabi,474,1360.38,2.87,537,21.4,3550373.76,2406599.91,4303955.55,5836051.53,1711358.04,17808338.79,37570.33,35214.86,47905591.25,30097252.46,62.83
2025,Bindisa Agriculture Private Limited,Rajasthan,Rice,Kharif,591,2021.22,3.42,507,27.9,4446938.13,1582307.94,5488339.23,7351203.73,1683676.26,20552465.29,34775.74,38327.66,77468632.95,56916167.66,73.47
2025,Bindisa Agriculture Private Limited,Rajasthan,Soybean,Kharif,591,1057.89,1.79,674,36.9,5944535.08,2721631.83,3009960.04,7357421.05,1226094.51,20259642.51,34280.27,50989.51,53941292.73,33681650.22,62.44
2025,Bindisa Agriculture Private Limited,Rajasthan,Maize,Kharif,192,593.28,3.09,581,31.3,2040543.36,517836.48,915997.44,2982798.72,552936.96,7010112.96,36511.0,26680.21,15828834.99,8818722.03,55.71
2025,Bindisa Agriculture Private Limited,Rajasthan,Cotton,Kharif,390,518.7,1.33,462,23.7,4181266.05,1851388.5,2563224.3,5656222.65,409254.3,14661355.8,37593.22,90499.81,46942251.45,32280895.65,68.77
2025,Bindisa Agriculture Private Limited,Rajasthan,Mustard,Rabi,206,234.84,1.14,475,32.1,1733966.89,695916.41,1779747.3,2910442.16,254096.88,7374169.64,35796.94,73164.48,17181946.48,9807776.84,57.08
2025,Bindisa Agriculture Private Limited,Rajasthan,Sugarcane,Annual,588,48715.8,82.85,671,25.0,3903987.78,2201357.34,2763488.28,6050446.5,32834449.2,47753729.1,81213.82,4105.9,200022203.22,152268474.12,76.13
2025,Bindisa Agriculture Private Limited,Rajasthan,Groundnut,Kharif,189,287.28,1.52,412,20.8,1309779.45,966055.54,668559.15,1746952.51,376336.8,5067683.45,26813.14,80312.95,23072304.28,18004620.83,78.04
2025,Bindisa Agriculture Private Limited,Gujarat,Wheat,Rabi,845,3489.85,4.13,809,31.5,9014962.78,4539149.88,7822672.0,8342701.9,4749685.85,34469172.41,40791.92,34458.51,120255031.12,85785858.71,71.34
2025,Bindisa Agriculture Private Limited,Gujarat,Rice,Kharif,692,2947.92,4.26,641,21.8,4649997.8,4091270.08,6495437.24,7061444.8,2493940.32,24792090.24,35826.72,34050.82,100379093.29,75587003.05,75.3
2025,Bindisa Agriculture Private Limited,Gujarat,Soybean,Kharif,871,1193.27,1.37,451,32.9,7876675.1,4240141.23,5281278.01,13101830.23,1492780.77,31992705.34,36731.0,59852.11,71419727.3,39427021.96,55.2
2025,Bindisa Agriculture Private Limited,Gujarat,Maize,Kharif,564,2030.4,3.6,830,34.3,5417084.64,1864533.24,4751073.96,6095703.54,2322777.6,20451172.98,36260.94,27244.77,55317781.01,34866608.03,63.03
2025,Bindisa Agriculture Private Limited,Gujarat,Cotton,Kharif,662,853.98,1.29,501,20.5,4419680.81,2133669.03,3687565.08,7537048.74,883015.32,18660978.98,28188.79,78727.71,67231889.79,48570910.81,72.24
2025,Bindisa Agriculture Private Limited,Gujarat,Mustard,Rabi,310,539.4,1.74,939,26.3,2458944.8,783095.65,1335869.05,3733258.7,462265.8,8773434.0,28301.4,66378.47,35804546.72,27031112.72,75.5
2025,Bindisa Agriculture Private Limited,Gujarat,Sugarcane,Annual,806,62311.86,77.31,722,25.7,5782759.84,2188672.85,7621668.99,7513560.21,67172185.08,90278846.97,112008.49,4751.75,296090380.75,205811533.78,69.51
2025,Bindisa Agriculture Private Limited,Gujarat,Groundnut,Kharif,485,887.55,1.83,463,26.7,3232243.7,2344460.9,3228417.05,4954236.2,1175116.2,14934474.05,30792.73,67283.87,59717798.82,44783324.77,74.99
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Wheat,Rabi,828,3154.68,3.81,707,32.0,7483459.86,3141245.7,6753950.46,11960687.7,4287210.12,33626553.84,40611.78,33261.56,104929578.1,71303024.26,67.95
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Rice,Kharif,873,4539.6,5.2,795,25.8,7215148.57,4546060.2,6371372.25,12801292.24,4757500.8,35691374.06,40883.59,38470.09,174638820.56,138947446.5,79.56
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Soybean,Kharif,610,1098.0,1.8,888,31.6,5404886.7,3079453.85,3397105.25,6576025.7,846558.0,19304029.5,31645.95,60388.57,66306649.86,47002620.36,70.89
